,playlist_id,description,image,name,name_translated,descr_translated
2291,6UNmrro7uYXCg05XPE5IQO,Roy Orbison FULL,https://i.scdn.co/image/ab67616d00001e024516a5d74bac51f3afcba85a,Roy Orbison,Roy Orbison,Roy Orbison FULL
2292,1HYxhLiAGaPSBCTTw3TkAC,Buddy Holly FULL,https://i.scdn.co/image/ab67616d00001e02e3cb145b16a322de8c09835a,Buddy Holly,Buddy Holly,Buddy Holly FULL
2293,4w8dKMozQtPlssecLY1VTU,The Platters FULL,https://i.scdn.co/image/ab67616d00001e0237c1b699fc54840d618e37b4,The Platters,The Platters,The Platters FULL
2294,5rgCByLjyIsE6crdpw79vS,Sweet FULL,https://mosaic.scdn.co/640/ab67616d00001e02038ba00c201dcf140838dc67ab67616d00001e02725ba02a279ac666fb72978dab67616d00001e028f5522a7474d9a925f040342ab67616d00001e0290d593e1ae333763c4d84c79,Sweet,Sweet,Sweet FULL
2295,2IXxGqiyyzvbDshDciLR5L,Lionel Richie &amp; The Commodores FULL,https://mosaic.scdn.co/640/ab67616d00001e022166b28714239e31b48aeb17ab67616d00001e022e6e2b77b5dd9d3b54415138ab67616d00001e0285683cfc8ffe019c62fb0ebaab67616d00001e02a47127db3e929f64a2795666,Lionel Richie & The Commodores,Lionel Richie & The Commodores,Lionel Richie &amp; The Commodores FULL
2296,1e6FMfNaxiBToBreVWLYKk,David Bowie FULL,https://mosaic.scdn.co/640/ab67616d00001e025db6dbaca8678527e643a866ab67616d00001e0298dc2963e511c2ff25475d03ab67616d00001e0299e135c69faefe7c5911ce17ab67616d00001e02fc601f803b3fdd0b10fdd190,David Bowie,David Bowie,David Bowie FULL
2297,4ZcEIbMuhOP2aicsE3v6tO,Tavares FULL,https://mosaic.scdn.co/640/ab67616d00001e02487f044d7d8223fe74577536ab67616d00001e026549218b44745f4269d6adc9ab67616d00001e02b7dcde072949b84b6c043aa0ab67616d00001e02fab06a4399ebddcab5271314,Tavares,Tavares,Tavares FULL
2298,4c1Ap622PKBcNA2scm3HoZ,Four Tops FULL,https://i.scdn.co/image/ab67616d00001e02aa3740761427267307d33d05,Four Tops,Four Tops,Four Tops FULL
2299,4z1xLFwuWe2I7LoROna3S2,Hot Chocolate FULL,https://mosaic.scdn.co/640/ab67616d00001e020a9c4bfb6779ebb1a2876d90ab67616d00001e022df2743a6177d06fe11bea35ab67616d00001e028272e4f42e823049c091f0abab67616d00001e02b179d40cdaa53d103df29e28,Hot Chocolate,Hot Chocolate,Hot Chocolate FULL
2300,0hsWEtW7BmMKQQAXaXxO2V,The Andrews Sisters FULL,https://i.scdn.co/image/ab67616d00001e025dce3390d208e9ad03c3632d,The Andrews Sisters,The Andrews Sisters,The Andrews Sisters FULL
2301,38GmgaeT1zHeh2nEwE6waz,Shirley Bassey FULL,https://mosaic.scdn.co/640/ab67616d00001e02411b056463c2f34308282fd3ab67616d00001e0262e297db2c6183154cdcd30fab67616d00001e02ceb629a3dabeb226814ecc11ab67616d00001e02d512416590b5fadf8dbf87b0,Shirley Bassey,Shirley Bassey,Shirley Bassey FULL
2302,6z2XI1EWYqZEjXGHAftVjv,Slade FULL,https://i.scdn.co/image/ab67616d00001e0208522d6be4303ca050d0883b,Slade,Slade,Slade FULL
2303,2pCNnbQPYHpWsW52pilctJ,Sam Cooke FULL,https://i.scdn.co/image/ab67616d00001e02a931553dd32099aa87088ecf,Sam Cooke,Sam Cooke,Sam Cooke FULL
2304,0l5NBQr6U9IXS3VoczbDKT,Gladys Knight &amp; The Pips FULL,https://i.scdn.co/image/ab67616d00001e020cf946efac17ab64df486775,Gladys Knight & The Pips,Gladys Knight & The Pips,Gladys Knight &amp; The Pips FULL
2305,7FhmKFaN8wjTKdDoBmLIgw,Rose Royce FULL,https://mosaic.scdn.co/640/ab67616d00001e02323e538b7b98da975161a4deab67616d00001e026b49424e1f95e3f5c3d34c06ab67616d00001e02b70807411be00676074b7ba6ab67616d00001e02bfee1291b4f2f67051e9af72,Rose Royce,Rose Royce,Rose Royce FULL
2306,3OrpLJlLpo3ybD6cNKXzVS,Aretha Franklin FULL,https://i.scdn.co/image/ab67616d00001e0299bee65d3d06a061b2b872de,Aretha Franklin,Aretha Franklin,Aretha Franklin FULL
2307,2CLBQtR2D6vQ116ELDjh1l,Pink Floyd FULL,https://mosaic.scdn.co/640/ab67616d00001e02d3709135d1005baa36939d80ab67616d00001e02df3aa3f27dfda3285ca7a2e5ab67616d00001e02e56b1ba06c4e0871e5ec5f83ab67616d00001e02f34e8811de255b34c56301d8,Pink Floyd,Pink Floyd,Pink Floyd FULL
2308,0tJdAnYU49LjLljNUlaMoj,Paul Anka FULL,https://mosaic.scdn.co/640/ab67616d00001e0214fc9f65d6fcd1bd2fe5c654ab67616d00001e027f16eb646e4096177286ebc2ab67616d00001e02ad1f6836be3b47c3357b69b5ab67616d00001e02e7afa9599b308a962f843ed5,Paul Anka,Paul Anka,Paul Anka FULL
2309,7yJkJIZggpMxv2lo6wyeh6,America FULL,https://i.scdn.co/image/ab67616d00001e02bac677eb6cb459c692cc276e,America,America,America FULL
2310,6wi8E6rDloaPNzi48Ie3MF,Over Million Listens Everyday,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84a494a850e65602b9d36859a5,Famous Every Year,Famous Every Year,Over Million Listens Everyday
2311,4lB8y0rFSEz4mc4nKbTC8g,Actor&#x2F;Singer Over Billion Hits On Spotify,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8468556b793c4ac7f0ad58489d,Shalom Kolontarov Top Hits,Shalom Kolontarov Top Hits,Actor&#x2F;Singer Over Billion Hits On Spotify
2312,5FA9Njox0AmpojEvVUtpwW,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8416fbff12c5cb669c65e76c95, ,,
2313,3gVBoePY7tToZlFyFlNusZ,,https://mosaic.scdn.co/640/ab67616d00001e0232d1f30b5aed063e8c3149caab67616d00001e024d503f1e946f685b5bf3937aab67616d00001e02eab3c4f50509488a49b16cf0ab67616d00001e02eedc7adaf46b25eb531db662,Shaggy and sting,Shaggy and sting,
2314,4YmrqaxNjfXkdqBENDsujk,,https://i.scdn.co/image/ab67616d00001e029a88f899e4425245a8aacab0,Cranberries,Cranberries,
2315,37i9dQZF1DX9j444F9NCBa,Gentle instrumental covers of known songs.,https://i.scdn.co/image/ab67706f0000000208720d9f1080f4cfa16613d0,Calming Instrumental Covers,Calming Instrumental Covers,Gentle instrumental covers of known songs.
2316,37i9dQZF1DXb1IUaS6F7Z8,All of the Celtic punk essentials.. Cover: Dropkick Murphys,https://i.scdn.co/image/ab67706f0000000207f4d249566a8d35c4d454a7,Celtic Punk,Celtic Punk,All of the Celtic punk essentials.. Cover: Dropkick Murphys
2317,37i9dQZF1DX889U0CL85jj,"Always good, always chill indie for hanging out and relaxing. ",https://i.scdn.co/image/ab67706f0000000243cc4425ca68418fcab705fd,Chill Vibes,Chill Vibes,"Always good, always chill indie for hanging out and relaxing."
2318,37i9dQZF1DZ06evO3ovfYk,"This is NoMBe. The essential tracks, all in one playlist.",https://thisis-images.spotifycdn.com/37i9dQZF1DZ06evO3ovfYk-default.jpg,This Is NoMBe,This Is NoMBe,"This is NoMBe. The essential tracks, all in one playlist."
2319,2G65vWJW86YpVxtlPBNbl0,,https://i.scdn.co/image/ab67616d00001e02e8a83f22a1c4cfc2befff9e2,Popish Rockish-Like Alternative ,Popish Rockish-Like Alternative,
2320,139U7S7HZ24Qcet9nTdDIx,,https://i.scdn.co/image/ab67616d00001e02ab58f32f68dd0922a5de3c1b,Hawaii/Somoan ,Hawaii/Somoan,
2321,3MTXRNrpNJJHstr5gIlpGM,,https://i.scdn.co/image/ab67616d00001e021604c80963d6fb8662bd28a7,New-ish Folk/Roots/Alternative ,New-ish Folk/Roots/Alternative,
2322,3S14bieJn5PTmWYNcSsc0u,,https://i.scdn.co/image/ab67616d00001e02377a6d2051b23afea65ee41a,Radish hip hopish kinda mainstream ,Radish hip hopish kinda mainstream,
2323,0vMXtijav8ATBtHx3jXHdc,,https://mosaic.scdn.co/640/ab67616d00001e021296abdf02e5f65723349a82ab67616d00001e02aab00a695472c6adc1a7b185ab67616d00001e02cb7992428f652a49d1fbc0a2ab67616d00001e02e3b1df382d8c855d2185aae4,UG Hip-Hop/Lyrical Poetry ,UG Hip-Hop/Lyrical Poetry,
2324,6GJwrQvRodud9hjiqHcIEd,,https://i.scdn.co/image/ab67616d00001e0225e705041c8929949cd9a186,Rap & Hip Hopping,Rap & Hip Hopping,
2325,37i9dQZF1DWZIOAPKUdaKS,"Soft piano to help you focus, work or study. ",https://i.scdn.co/image/ab67706f00000002ef44ba1ef5af98b5eb929da0,Focus Piano,Focus Piano,"Soft piano to help you focus, work or study."
2326,5JqOT0SQi9ST9EmytgFBoK,,https://mosaic.scdn.co/640/ab67616d00001e020c510fe2caa9838513b7f02eab67616d00001e02355ffb6cea53646f464cb360ab67616d00001e0271bdda606c3fcf243cf27176ab67616d00001e02f8fc04f43713f14b829b4273,Folk-Like ,Folk-Like,
2327,2whNVpxSZrCciVds01Myrk,,https://mosaic.scdn.co/640/ab67616d00001e021e310ac72c0b4221ac8cc6b5ab67616d00001e024a7a63bf1dbbd7ef6fa1af01ab67616d00001e0264605444808901431121ce39ab67616d00001e0293695332096419c39b90e73a,Ska/Reggae or BOTHish,Ska/Reggae or BOTHish,
2328,6dIIwNHn00ykaaqrRjvPHv,,https://i.scdn.co/image/ab67616d00001e028d4ef659a10467916827390e,Bluesish Rootsish ,Bluesish Rootsish,
2329,37i9dQZF1DZ06evO0GrTP2,"This is Shakey Graves. The essential tracks, all in one playlist.",https://thisis-images.spotifycdn.com/37i9dQZF1DZ06evO0GrTP2-default.jpg,This Is Shakey Graves,This Is Shakey Graves,"This is Shakey Graves. The essential tracks, all in one playlist."
2330,1fFWZVpICwxrHHbjLPMSPu,,https://i.scdn.co/image/ab67616d00001e02b7f0f9832ca08fa075b89bc4,Bluegrassey,Bluegrassey,
2331,37i9dQZF1E8S3mRzpR49bb,"With Mac Lethal, Grieves, Eyedea & Abilities and more",https://seeded-session-images.scdn.co/v2/img/540/r/track/7KOHzmLzRDR2mwbgQilAtj/en,Angel of Death (feat. Tech N9ne) Radio,Angel of Death (feat. Tech N9ne) Radio,"With Mac Lethal, Grieves, Eyedea & Abilities and more"
2332,37i9dQZF1E8LXcgpiTCORk,"With The Lively Ones, The Tornadoes, The Centurians and more",https://seeded-session-images.scdn.co/v2/img/540/r/track/1Z4hQeA43LFLcgrVGfQ7CC/en,Surf Rider Radio,Surf Rider Radio,"With The Lively Ones, The Tornadoes, The Centurians and more"
2333,37i9dQZF1E8CIlWC4UP1X4,"With Atmosphere, Brother Ali, Eyedea & Abilities and more",https://seeded-session-images.scdn.co/v2/img/540/r/track/704gqODW26TTzoO02w83g6/en,Won't Look Back (feat. Kim Manning) Radio,Won't Look Back (feat. Kim Manning) Radio,"With Atmosphere, Brother Ali, Eyedea & Abilities and more"
2334,37i9dQZF1E8GFU6FETnRED,"With The Movement, KBong, Surfer Girl and more",https://seeded-session-images.scdn.co/v2/img/540/r/track/359uDQWA7BYzVEIpBJ7TFI/en,Habit Radio,Habit Radio,"With The Movement, KBong, Surfer Girl and more"
2335,37i9dQZF1E8JD0Ktx27t0s,"With Atmosphere, Brother Ali, Eyedea & Abilities and more",https://seeded-session-images.scdn.co/v2/img/540/r/track/4MFXrdjxsheKmeEhO5erpF/en,Virgo Radio,Virgo Radio,"With Atmosphere, Brother Ali, Eyedea & Abilities and more"
2336,37i9dQZF1E4petiu902UZZ,"With Brother Ali, Eyedea & Abilities, Living Legends and more",https://seeded-session-images.scdn.co/v2/img/540/r/artist/1GAS0rb4L8VTPvizAx2O9J/en,Atmosphere Radio,Atmosphere Radio,"With Brother Ali, Eyedea & Abilities, Living Legends and more"
2337,37i9dQZF1DXat5j4Lk8UEj,A mix of electric roots rock and folk-infused alternative. Cover: Nathaniel Rateliff & The Night Sweats,https://i.scdn.co/image/ab67706f000000029d995026cd81b4f245d38bb0,Folk Rock Favorites,Folk Rock Favorites,A mix of electric roots rock and folk-infused alternative. Cover: Nathaniel Rateliff & The Night Sweats
2338,37i9dQZF1DWVl5gPCRkquk,Channel some chilled-out back yard vibes.,https://i.scdn.co/image/ab67706f000000026659a8e9a6287000811d8fc9,Chill Folk,Chill Folk,Channel some chilled-out back yard vibes.
2339,37i9dQZF1E8IfA0FbnMsTu,"With Ozzy Osbourne, Dio, Black Sabbath and more",https://seeded-session-images.scdn.co/v2/img/540/r/track/0C4bx13JIMSWOAxd8TaoVq/en,Under the Graveyard Radio,Under the Graveyard Radio,"With Ozzy Osbourne, Dio, Black Sabbath and more"
2340,37i9dQZF1E4ARiOUlNNpgc,"With Joy Williams, John Paul White, The Head And The Heart and more",https://seeded-session-images.scdn.co/v2/img/540/r/artist/6J7rw7NELJUCThPbAfyLIE/en,The Civil Wars Radio,The Civil Wars Radio,"With Joy Williams, John Paul White, The Head And The Heart and more"
2341,37i9dQZF1E4zQlRrmm7otw,"With Pras, Fugees, Common and more",https://seeded-session-images.scdn.co/v2/img/540/r/artist/7aBzpmFXB4WWpPl2F7RjBe/en,Wyclef Jean Radio,Wyclef Jean Radio,"With Pras, Fugees, Common and more"
2342,37i9dQZF1E4rZUKXyWcR6d,"With Petey Pablo, Nappy Roots, Murphy Lee and more",https://seeded-session-images.scdn.co/v2/img/540/r/artist/3RPYHNSwe3w0mtfJwKIN9P/en,Bubba Sparxxx Radio,Bubba Sparxxx Radio,"With Petey Pablo, Nappy Roots, Murphy Lee and more"
2343,37i9dQZF1DZ06evO1H1lO8,"This is Marilyn Manson. The essential tracks, all in one playlist.",https://thisis-images.spotifycdn.com/37i9dQZF1DZ06evO1H1lO8-default.jpg,This Is Marilyn Manson,This Is Marilyn Manson,"This is Marilyn Manson. The essential tracks, all in one playlist."
2344,3ivE3N6YZcEmdAMMkmy39Z,,https://i.scdn.co/image/ab67616d00001e02c0e8a17e2bdf1e1108d85612,Cool and hip,Cool and hip,
2345,4MHwogpmh41XE3SoyBLRbS,,https://i.scdn.co/image/ab67616d00001e022cdc4ccb2c03c7713ce94f05,Lothe,Lotte,
2346,346uizQvW3tGbgbNPShf1y,,https://i.scdn.co/image/ab67616d00001e02ce05c690039797eb408a35e0,Hip hop,Hip hop,
2347,42CkAugw79bz8J0TveCXtJ,,https://i.scdn.co/image/ab67616d00001e027c462ca552ef24f1c03cb2a1,Progressive rock,Progressive rock,
2348,2gbfly6qEZNIUt1Omr5gxw,,https://i.scdn.co/image/ab67616d00001e02668018e0eaf5d6a42122e971,2019,2019,
2349,057boJXnrkscepSxzci887,,https://i.scdn.co/image/ab67616d00001e02352008cb9cc9eebee4b9a0c2,Immortal Technique,Immortal Technique,
2350,0MNpUi89Ed96qNGvcZSdGw,,https://i.scdn.co/image/ab67616d00001e02f5a79b16c86d6999591f7079,Atmosphere,Atmosphere,
2351,72YdzYmRB2L24noVmGKv7u,,https://i.scdn.co/image/ab67616d00001e0280206152319ab371ab8f351c,Thievery Corporation,Thievery Corporation,
2352,0bhP06DD9PurbDOyXaG08Q,,https://i.scdn.co/image/ab67616d00001e026a21b97de47168df4f0c1993,Black Keys,Black Keys,
2353,2WN6XAiw2KzhfdzagH39C9,,https://mosaic.scdn.co/640/ab67616d00001e022519d01c0cca06f134eeadd8ab67616d00001e02496ed45f8f3dddaf410fd86eab67616d00001e028df6e3203adc247218810906ab67616d00001e02d50b35057090d03bb0e759bc,Kings of Leon,Kings of Leon,
2354,44NqrkriYCCV7ZlYyzpJvd,,https://mosaic.scdn.co/640/ab67616d00001e02248ad6366cb9778aeef9b2d1ab67616d00001e025a8cb6a1b9f801c742f47672ab67616d00001e02966a2d5d7a70f52216ea053bab67616d00001e02aab3ca4ee8519fe68dc8427d,Tash Sultana,Tash Sultana,
2355,0nM50UYbe6Hf8EMlCZnN3F,,https://mosaic.scdn.co/640/ab67616d00001e0232160a600d2d9253babc86e1ab67616d00001e02b4dc0a7701ca300f6d08fd2dab67616d00001e02c541797b4bea8c2372a13343ab67616d00001e02ffbb5bd9ea83111033066254,Newer Alternative,Newer Alternative,
2356,08ZYRPVxHHQNoj5f27aHkY,,https://mosaic.scdn.co/640/ab67616d00001e020e839871acde4e71e19c7c50ab67616d00001e022b17ec0e7b22300c6f377e5eab67616d00001e029e18ddaaeaa28332a96e3756ab67616d00001e02d707b1310cd35c76fa0930d8,Judah and the Lion,Judah and the Lion,
2357,76iaRpZE0T64osw5nx54Rv,,https://i.scdn.co/image/ab67616d00001e0299d3dd5ff10983569dd1cc1d,Modern Metal/Rapish/Rock Blend,Modern Metal/Rapish/Rock Blend,
2358,720Y0Ol1STZhis9gFARMWC,,https://i.scdn.co/image/ab67616d00001e02efbe277aa08eae55ea22951c,Everlast,Everlast,
2359,4fPcobeI6fQsgS3c8tbX3K,People I love doing what they love,https://i.scdn.co/image/ab67616d00001e02f77f878cfa3b70501f783d9f,Friends who sing ,Friends who sing,People I love doing what they love
2360,7kcuQ8cSqoCQ2dm3lCOvCJ,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da842c89243c85eef056e17228b5,"Welcome to Africa, Nadia!","Welcome to Africa, Nadia!",
2361,1O8HQUizkKjl6itM1JuZ0B,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84d2d3f4a6a7e8a555e05f25a1,Serenade of Shadows 🍁,Serenade of Shadows 🍁,
2362,182tSULU2BVKLH4h6KDtqr,,https://mosaic.scdn.co/640/ab67616d00001e0241d297052ba67a828c1f4e24ab67616d00001e0253b4fca1b4394f41cb292c3fab67616d00001e025d78a42eb601191ae132936dab67616d00001e02f73c81bc570130e417d1b1ee,Bro Faves,Bro Faves,
2363,1hsJt5bKV80Jz7jG6enMB6,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840deaca46d14f2c8d443bf92a,"Bobby, one day I'll take you for elephant kisses ❤️ I promise","Bobby, one day I'll take you for elephant kisses ❤️ I promise",
2364,3aXSPVk7hudVSdnPRk27Pf,,https://mosaic.scdn.co/640/ab67616d00001e020fc67566fb8d35c688a6fffaab67616d00001e02bb39d0061481bbb534509d7aab67616d00001e02faa9db11b0d8edfb7f3361c1ab67616d00001e02fd25beb4a80ef0c60910008f,"Honey, I'm Home","Honey, I'm Home",
2365,3qkHoBuJ2FtpUqDuCvtEzR,Music featured in the 2023 Broadway Play “Grey House”,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84d20a3fa3bc5d200017222435,GREY HOUSE ON BROADWAY,GREY HOUSE ON BROADWAY,Music featured in the 2023 Broadway Play “Grey House”
2366,5VDyQGXbLt5qhMXt4vDfr9,,https://mosaic.scdn.co/640/ab67616d00001e0269b381d574b329409bd806e6ab67616d00001e028871ccba23d6c8f3e4763a8aab67616d00001e029a60a37a5ff1efb3ef6d1479ab67616d00001e02b492477206075438e0751176,2023 Vibes,2023 Vibes,
2367,3QY6TRLiaisMzu0LjoRCFn,,https://i.scdn.co/image/ab67616d00001e027c497fe3dc3a9370c50a54d0,MGK Songs I don’t hate,MGK Songs I don’t hate,
2368,6v9LN0wqJCmHdmvslt6gtT,,https://mosaic.scdn.co/640/ab67616d00001e02407981084d79d283e24d428eab67616d00001e026c619c39c853f8b1d67b7859ab67616d00001e02b7e976d2b35c767f9012cb72ab67616d00001e02d0c7c131a979c9e5436f89ce,New York 🧚‍♀️,New York 🧚‍♀️,
2369,4vbMWDCGpQXoDyaTNARpLV,,https://mosaic.scdn.co/640/ab67616d00001e023a7c61f8e1b879dd5a2a8ae3ab67616d00001e0297beb3339bc68da91c76e18aab67616d00001e02a226e31b10f88c83e00e828aab67616d00001e02f74baf63e915712df348e647,Pole Dancing 🍌,Pole Dancing 🍌,
2370,71m06AuxYuS3gV7ksOlOUK,,https://mosaic.scdn.co/640/ab67616d00001e0245ec1f20203601e9b991bb63ab67616d00001e0287d0352ff1a46b1842a7048cab67616d00001e02b01adbb1e809515db719912cab67616d00001e02d1bf711267281458ad505059,🌿 Craft Time 🌿,🌿 Craft Time 🌿,
2371,07kQV1TIjXGaRfUvncCzED,show me what&#x27;s on your heart. teach me new thingz.,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da841074cc204aad06c5fd6f044e,~ List10 2 deze ~,~ List10 2 this ~,show me what&#x27;s on your heart. teach me new thingz.
2372,1ilI7vSX0G3mngqWQtlEyY,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8491805de676c36bf582dfe06e,Joyspring - Pat Grove,Joyspring - Pat Grove,
2373,60nC67BEJOBgRUH8faJXfC,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b3ef821d0d60585a12f5fa66,Pumpking,Pumpking,
2374,6DAAHnuF3qq5XZ2x0Rz3Zk,Monthly curated HipHop&#x2F;R&amp;B playlist featuring the best artists. For playlist inquiry contact us via https:&#x2F;&#x2F;linktr.ee&#x2F;vsgentertainment,https://image-cdn-fa.spotifycdn.com/image/ab67706c0000da843a2a561384413075ece4b9e3,VSG ENT: For The Culture,VSG ENT: For The Culture,Monthly curated HipHop&#x2F;R&amp;B playlist featuring the best artists. For playlist inquiry contact us via https:&#x2F;&#x2F;linktr.ee&#x2F;vsgentertainment
2375,5sutucIT57G2Ie1gq4KUie,"Featuring Best and hottests songs out all drip, no cap. For playlist inquiry contact us via Instagram dm @VSGentertainment",https://mosaic.scdn.co/640/ab67616d00001e0210e6745bb2f179dd3616b85fab67616d00001e025e467f1e45b9da21ad42914bab67616d00001e026d8b9f3e7337f6bff76ceff6ab67616d00001e02f0f6aa3b3c56b4763978dd19,VSG ENT: Playlist,VSG ENT: Playlist,"Featuring Best and hottests songs out all drip, no cap. For playlist inquiry contact us via Instagram dm @VSGentertainment"
2376,4fQwTGUnQjiVDEc81Stwrn,In this playlist we have featured the six best R&amp;B songs from our monthly 2019 For The Culture independent artist Playlist.,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da846d9eca15db770b0d0dc69360,VSG ENT: 2019 For The Culture Playlist - Best Featured R&B Songs,VSG ENT: 2019 For The Culture Playlist - Best Featured R&B Songs,In this playlist we have featured the six best R&amp;B songs from our monthly 2019 For The Culture independent artist Playlist.
2377,3JEgfyCHkFyw8nwqrJIfi2,In this playlist we have featured the six best rap songs from our monthly 2019 For The Culture independent artist Playlist.,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84d5bb84e92e1eb78e1e963945,VSG ENT: 2019 For The Culture Playlist - Best Featured Songs,VSG ENT: 2019 For The Culture Playlist - Best Featured Songs,In this playlist we have featured the six best rap songs from our monthly 2019 For The Culture independent artist Playlist.
2378,7kb63JlbmV8uJf7SGS30GZ,,https://mosaic.scdn.co/640/ab67616d00001e02499c6d2eaeb941d76acdfe41ab67616d00001e0249d694203245f241a1bcaa72ab67616d00001e02524e9e45a2e0067b8189a92eab67616d00001e02631dffdca5f4af195ed80ffe,Tomas varios,You take several,
2379,2YD7r6dfsmewK99O06jbgN,,https://mosaic.scdn.co/640/ab67616d00001e02398b33d097dfb16349ca7301ab67616d00001e027e87978456a3172de50ed428ab67616d00001e02aa1beea495a0070294c30e31ab67616d00001e02f789b02ba6655a1f03d17b9f,Alba,Alba,
2380,3qAmvZxep6j6x2i0fh221g,,https://i.scdn.co/image/ab67616d00001e029c83cc871d2858cab87eee0d,Mi lista n.º 3,My list #3,
2381,0WcparRXyh5RZZ1RlMReDr,,https://mosaic.scdn.co/640/ab67616d00001e0237ccfbf2edb9fedf6a47c5a9ab67616d00001e02383d309f05b0eec9ba19ca74ab67616d00001e0259e33640c9949fec89162aedab67616d00001e02df1864dc2f6b774e6dd898d1,Mis pistas de Shazam,My Shazam Tracks,
2382,5nJ0xsGiMtKHbBPHs65zOv,,https://i.scdn.co/image/ab67616d00001e02e15dbcec02cdc97af62f2c1f,1,1,
2383,38vPbPETmCKvJkMEQRSDTp,,https://i.scdn.co/image/ab67616d00001e02f7b41618367069203defa9f0,1,1,
2384,6GpTfSuiQ4oICgh7BmnPnN,A playlist packed with Punjabi gems that'll make you dance non-stop! Cover:  Karan Aujla,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da846f7d4307bd7271d47efe1eb0,Speaker Wajda,Speaker Wajda,A playlist packed with Punjabi gems that'll make you dance non-stop! Cover:  Karan Aujla
2385,1dHw5truUNKBXCB68mdVD3,Un viaje por la música latina y sus conexiones. Portada: Eugenia Mosca,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da846e327e7e8639ca14ca7424ea,Conexión Latina,Latin Connection,A journey through Latin music and its connections. Cover: Eugenia Mosca
2386,1es7PvcAId8cvBLho40bCH,"La única playlist oficial de <a href=""https://open.spotify.com/artist/348pk4o3EhKmsSahzuClSf?si=4qw3kLJNQxmbHe3m8jJYXA"">CA7RIEL</a> y <a href=""https://open.spotify.com/artist/3E7NGbzUGlOjgYY8nvtijR?si=fMxodqiQToeU18wdPq3tPw"">Paco Amoroso</a>",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84fcd1c0f24f6bf1098a6c7222,"CA7RIEL, Paco Amoroso (Playlist Oficial)","CA7RIEL, Paco Amoroso (Official Playlist)","The only official playlist of <a href=""https://open.spotify.com/artist/348pk4o3EhKmsSahzuClSf?si=4qw3kLJNQxmbHe3m8jJYXA"">CA7RIEL</a> and <a href=""https://open.spotify.com/artist/3E7NGbzUGlOjgYY8nvtijR?si=fMxodqiQToeU18wdPq3tPw"">Paco Amoroso</a>"
2387,1gHKnalXySRo2zEfE6k0iO,"Listen to some of the new independent tracks released through <a href=""https://www.dittomusic.com"">Ditto Music</a>. Follow and share our playlists for more opportunities! <a href=""https://www.facebook.com/sharer/sharer.php?u=https%3A//open.spotify.com/user/dittomusic/playlist/1gHKnalXySRo2zEfE6k0iO"">Share this playlist.</a>",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84a1462ef5e44e229029122dbb,Chartbreaker Playlist : The Best New Independent Music,Chartbreaker Playlist : The Best New Independent Music,"Listen to some of the new independent tracks released through <a href=""https://www.dittomusic.com"">Ditto Music</a>. Follow and share our playlists for more opportunities! <a href=""https://www.facebook.com/sharer/sharer.php?u=https%3A//open.spotify.com/user/dittomusic/playlist/1gHKnalXySRo2zEfE6k0iO"">Share this playlist.</a>"
2388,2yrd69tr6fcqrv1yTUr9Uq,"African storytelling &amp; beats from all over the continent &amp; corners of the world. Cover: <a href=""https://open.spotify.com/artist/6zKu61RG80pBKOMUbBKNMr?si=3eUMfZPHSE21bLMvj-YtyQ"">Kwabena Kwabena</a>",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8454870b4138fc484301736078,African Glow ,African Glow,"African storytelling &amp; beats from all over the continent &amp; corners of the world. Cover: <a href=""https://open.spotify.com/artist/6zKu61RG80pBKOMUbBKNMr?si=3eUMfZPHSE21bLMvj-YtyQ"">Kwabena Kwabena</a>"
2389,3Q0bnmW4EqAiC9J5OuIqZv,För dig som går på hundprommis i ur och skur och  behöver lite ny musik i öronen!,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84c06eb06d4b078c8666e4318f,Hundprommis,Hundprommis,For those of you who go on dog proms and need some new music in your ears!
2390,1OqjsEMaVBdfhcDdfzJMZl,"Ditto presents Patterned: The best new Rap, Drill, R&amp;B, Afrobeats and more. Cover: Carns Hill",https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8441439b9fafc3131ffcf444f3,Patterned ,Patterned,"Ditto presents Patterned: The best new Rap, Drill, R&amp;B, Afrobeats and more. Cover: Carns Hill"
